timestamp,pageSlug,wordCount,r2Key,status
2026-05-25T23:22:30.418Z,"major-investigation-and-public-protection--missing-persons--missing-persons-quick-reference-guides",184,"operational/college-of-policing/app/major-investigation-and-public-protection--missing-persons--missing-persons-quick-reference-guides/main.text","ok"
2026-05-25T23:22:30.427Z,"major-investigation-and-public-protection--missing-persons--missing-persons-quick-reference-guides--reviewing-officers",556,"operational/college-of-policing/app/major-investigation-and-public-protection--missing-persons--missing-persons-quick-reference-guides--reviewing-officers/main.text","ok"
2026-05-25T23:22:30.458Z,"major-investigation-and-public-protection--missing-persons--missing-persons-quick-reference-guides--supervisors-and-first-line-managers",557,"operational/college-of-policing/app/major-investigation-and-public-protection--missing-persons--missing-persons-quick-reference-guides--supervisors-and-first-line-managers/main.text","ok"
2026-05-25T23:22:30.468Z,"major-investigation-and-public-protection--missing-persons--missing-persons-risk-assessment",2494,"operational/college-of-policing/app/major-investigation-and-public-protection--missing-persons--missing-persons-risk-assessment/main.text","ok"
2026-05-25T23:22:30.474Z,"major-investigation-and-public-protection--missing-persons--missing-persons-risk-assessment--changes",338,"operational/college-of-policing/app/major-investigation-and-public-protection--missing-persons--missing-persons-risk-assessment--changes/main.text","ok"
2026-05-25T23:22:30.475Z,"major-investigation-and-public-protection--missing-persons--specific-investigations--changes",663,"operational/college-of-policing/app/major-investigation-and-public-protection--missing-persons--specific-investigations--changes/main.text","ok"
2026-05-25T23:22:30.485Z,"major-investigation-and-public-protection--missing-persons--specific-investigations",5952,"operational/college-of-policing/app/major-investigation-and-public-protection--missing-persons--specific-investigations/main.text","ok"
2026-05-25T23:22:30.487Z,"major-investigation-and-public-protection--missing-persons--strategic-responsibilities",4273,"operational/college-of-policing/app/major-investigation-and-public-protection--missing-persons--strategic-responsibilities/main.text","ok"
2026-05-25T23:22:30.529Z,"major-investigation-and-public-protection--missing-persons--strategic-responsibilities--changes",491,"operational/college-of-policing/app/major-investigation-and-public-protection--missing-persons--strategic-responsibilities--changes/main.text","ok"
2026-05-25T23:22:30.542Z,"major-investigation-and-public-protection--modern-slavery",3639,"operational/college-of-policing/app/major-investigation-and-public-protection--modern-slavery/main.text","ok"
