ws_id,target_act_id,target_provision_ref,scope_band,detection,source_type,source_gid,source_doc_uri,source_provision_ref,resolved,target_uri,citation_text,raw_fragment
WS-01,ukpga/1998/42,section-7-1-a,whole-act,markup,SI,uksi/2007/1286,http://www.legislation.gov.uk/id/uksi/2007/1286,article-40,true,http://www.legislation.gov.uk/id/ukpga/1998/42,Appeal Commission (“the Commission”) under the Terrorism Act 2000 (c.11) against refusals by the Secretary of State to deproscribe organisations and in related proceedings before the Commission under section 7(1)(a) of the Human Rights Act 1998 (c.42),"islation.gov.uk/id/ukpga/2000/11"" id=""c00001"" Class=""UnitedKingdomPublicGeneralAct"" Year=""2000"" Number=""0011"">2000 (c.11)</Citation> against refusals by the Secretary of State to deproscribe organisations and in related proceedings before the Commission under section 7(1)(a) of the Human Rights Act <Citation URI=""http://www.legislation.gov.uk/id/ukpga/1998/42"" id=""c00002"" Class=""UnitedKingdomPublicGeneralAct"" Year=""1998"" Number=""0042"">1998 (c.42)</Citation>. They replace the Proscribed Organisations Appeal Commission (Procedure) Rules 2001 (<Citation URI=""http://www.legislation.gov.uk/id/uksi/"
WS-01,ukpga/1998/42,section-7-1,whole-act,text,SI,uksi/2007/1286,http://www.legislation.gov.uk/id/uksi/2007/1286,article-40,true,http://www.legislation.gov.uk/id/ukpga/1998/42,by the Secretary of State to deproscribe organisations and in related proceedings before the Commission under section 7(1) (a) of the Human Rights Act 1998,"Citation URI=""http://www.legislation.gov.uk/id/ukpga/2000/11"" id=""c00001"" Class=""UnitedKingdomPublicGeneralAct"" Year=""2000"" Number=""0011"">2000 (c.11)</Citation> against refusals by the Secretary of State to deproscribe organisations and in related proceedings before the Commission under section 7(1)(a) of the Human Rights Act <Citation URI=""http://www.legislation.gov.uk/id/ukpga/1998/42"" id=""c00002"" Class=""UnitedKingdomPublicGeneralAct"" Year=""1998"" Number=""0042"">1998 (c.42)</Citation>. They replace the Proscribed Organisations Appeal Commission (Procedure) Rules 2001 (<Citation URI=""http://www"
WS-01,ukpga/1998/42,section-7-1,whole-act,text,SI,uksi/2007/1286,http://www.legislation.gov.uk/id/uksi/2007/1286,,true,http://www.legislation.gov.uk/id/ukpga/1998/42,followed on appeals to the Proscribed Organisations Appeal Commission (“the Commission”) under the Terrorism Act 2000 (c.11) against refusals by the Secretary of State to deproscribe organisations and in related proceedings before the Commission under section 7(1) (a) of the Human Rights Act 1998,"e Rules set out the procedure to be followed on appeals to the Proscribed Organisations Appeal Commission (“the Commission”) under the Terrorism Act 2000 (c.11) against refusals by the Secretary of State to deproscribe organisations and in related proceedings before the Commission under section 7(1)(a) of the Human Rights Act 1998 (c.42). They replace the Proscribed Organisations Appeal Commission (Procedure) Rules 2001 (S.I. 2001/443).</dc:description>
					<atom:link rel=""self"" href=""http://www.legislation.gov.uk/uksi/2007/1286/made/data.xml"" type=""application/xml""/><atom:link rel=""http://ww"
WS-01,ukpga/1998/42,,whole-act,text,SI,uksi/2007/1744,http://www.legislation.gov.uk/id/uksi/2007/1744,rule-83,true,http://www.legislation.gov.uk/id/ukpga/1998/42,"IdURI=""http://www.legislation.gov.uk/id/uksi/2007/1744/rule/83"" id=""rule-83""> 83 1 A party who seeks to rely upon any provision of or right arising under the Human Rights Act 1998","Pnumber>83</Pnumber>
<P1para>
<P2 DocumentURI=""http://www.legislation.gov.uk/uksi/2007/1744/rule/83/1/made"" IdURI=""http://www.legislation.gov.uk/id/uksi/2007/1744/rule/83/1"" id=""rule-83-1"">
<Pnumber>1</Pnumber>
<P2para><Text>A party who seeks to rely upon any provision of or right arising under the Human Rights Act 1998 (“the 1998 Act”)<FootnoteRef Ref=""f00012""/> or who seeks a remedy available under that Act must inform the court in the manner set out in the relevant practice direction specifying—</Text>
<P3 DocumentURI=""http://www.legislation.gov.uk/uksi/2007/1744/rule/83/1/a/made"" IdURI=""ht"
WS-01,ukpga/1998/42,section-4,whole-act,text,SI,uksi/2007/2317,http://www.legislation.gov.uk/id/uksi/2007/2317,article-36,true,http://www.legislation.gov.uk/id/ukpga/1998/42,Declaration of incompatibility with a Convention right 65.12 1 This rule applies where a party— a wants the court to make a declaration of incompatibility with a Convention right under section 4 of the Human Rights Act 1998,"vention right</Title>
<P1>
<Pnumber PuncAfter="""">65.12</Pnumber>
<P1para>
<P2>
<Pnumber>1</Pnumber>
<P2para>
<Text>This rule applies where a party—</Text>
<P3>
<Pnumber>a</Pnumber>
<P3para>
<Text>wants the court to make a declaration of incompatibility with a Convention right under section 4 of the Human Rights Act 1998<FootnoteRef Ref=""f00022""/>; or</Text>
</P3para>
</P3>
<P3>
<Pnumber>b</Pnumber>
<P3para>
<Text>raises an issue that the Registrar thinks may lead the court to make such a declaration.</Text>
</P3para>
</P3>
</P2para>
</P2>
<P2>
<Pnumber>2</Pnumber>
<P2para>
<Text>The Registrar "
WS-01,ukpga/1998/42,,whole-act,text,SI,uksi/2007/3206,http://www.legislation.gov.uk/id/uksi/2007/3206,regulation-5,true,http://www.legislation.gov.uk/id/ukpga/1998/42,"iii the role of the chair of an appeal panel, iv the role of the clerk to an appeal panel, v the role of panel members, vi the duties of an appeal panel under the Human Rights Act 1998","l,</Text></P4para>
</P4>
<P4>
<Pnumber>iv</Pnumber>
<P4para><Text>the role of the clerk to an appeal panel,</Text></P4para>
</P4>
<P4>
<Pnumber>v</Pnumber>
<P4para><Text>the role of panel members,</Text></P4para>
</P4>
<P4>
<Pnumber>vi</Pnumber>
<P4para><Text>the duties of an appeal panel under the Human Rights Act 1998<FootnoteRef Ref=""f00005""/>, the Sex Discrimination Act 1975<FootnoteRef Ref=""f00006""/>, the Race Relations Act 1976<FootnoteRef Ref=""f00007""/>, the Disability Discrimination Act 1995<FootnoteRef Ref=""f00008""/> and the Equality Act 2006<FootnoteRef Ref=""f00009""/>, and</Text></P4"
WS-01,ukpga/1998/42,,whole-act,text,SI,uksi/2007/3388,http://www.legislation.gov.uk/id/uksi/2007/3388,article-2,true,http://www.legislation.gov.uk/id/ukpga/1998/42,Section 54 provides that regulations made under sections 44 to 50 of the Act may not amend the Data Protection Act 1998 (c. 29) or the Human Rights Act 1998,"></P>
<P><Text>Section 54 provides that regulations made under sections 44 to 50 of the Act may not amend the Data Protection Act <Citation URI=""http://www.legislation.gov.uk/id/ukpga/1998/29"" id=""c00001"" Class=""UnitedKingdomPublicGeneralAct"" Year=""1998"" Number=""0029"">1998 (c. 29)</Citation> or the Human Rights Act <Citation URI=""http://www.legislation.gov.uk/id/ukpga/1998/42"" id=""c00002"" Class=""UnitedKingdomPublicGeneralAct"" Year=""1998"" Number=""0042"">1998 (c. 42)</Citation>.</Text></P>
<P><Text>Section 65 sets out the parliamentary procedure to be followed when secondary legislation is made u"
WS-01,ukpga/1998/42,,whole-act,markup,SI,uksi/2007/3388,http://www.legislation.gov.uk/id/uksi/2007/3388,article-2,true,http://www.legislation.gov.uk/id/ukpga/1998/42,by the Board to Scottish or Northern Irish public authorities respectively. Section 54 provides that regulations made under sections 44 to 50 of the Act may not amend the Data Protection Act 1998 (c. 29) or the Human Rights Act 1998 (c. 42),"ction 54 provides that regulations made under sections 44 to 50 of the Act may not amend the Data Protection Act <Citation URI=""http://www.legislation.gov.uk/id/ukpga/1998/29"" id=""c00001"" Class=""UnitedKingdomPublicGeneralAct"" Year=""1998"" Number=""0029"">1998 (c. 29)</Citation> or the Human Rights Act <Citation URI=""http://www.legislation.gov.uk/id/ukpga/1998/42"" id=""c00002"" Class=""UnitedKingdomPublicGeneralAct"" Year=""1998"" Number=""0042"">1998 (c. 42)</Citation>.</Text></P>
<P><Text>Section 65 sets out the parliamentary procedure to be followed when secondary legislation is made under different pr"
WS-01,ukpga/1998/42,,whole-act,enabling,SI,uksi/2007/438,http://www.legislation.gov.uk/id/uksi/2007/438,,true,http://www.legislation.gov.uk/id/ukpga/1998/42,"[preamble-recital] appears to the Lord Chancellor, following a finding of the European Court of Human Rights after the coming into force of section 10 of the Human Rights Act 1998","<SecondaryPreamble>
<IntroductoryText>
<P>
<Text>It appears to the Lord Chancellor, following a finding of the European Court of Human Rights<FootnoteRef Ref=""f00001""/> after the coming into force of section 10 of the Human Rights Act 1998<FootnoteRef Ref=""f00002""/> in proceedings against the United Kingdom, that certain provisions of the Marriage Act 1949<FootnoteRef Ref=""f00003""/> are incompatible with an obligation of the United Kingdom arising from the Convention<FootnoteRef Ref=""f00004""/>.</Text></P>
<P>
<Text>The Lord Chancello"
WS-01,ukpga/1998/42,section-10,whole-act,enabling,SI,uksi/2007/438,http://www.legislation.gov.uk/id/uksi/2007/438,,true,http://www.legislation.gov.uk/id/ukpga/1998/42,"[preamble-recital] appears to the Lord Chancellor, following a finding of the European Court of Human Rights after the coming into force of section 10 of the Human Rights Act 1998","<SecondaryPreamble>
<IntroductoryText>
<P>
<Text>It appears to the Lord Chancellor, following a finding of the European Court of Human Rights<FootnoteRef Ref=""f00001""/> after the coming into force of section 10 of the Human Rights Act 1998<FootnoteRef Ref=""f00002""/> in proceedings against the United Kingdom, that certain provisions of the Marriage Act 1949<FootnoteRef Ref=""f00003""/> are incompatible with an obligation of the United Kingdom arising from the Convention<FootnoteRef Ref=""f00004""/>.</Text></P>
<P>
<Text>The Lord Chancello"
WS-01,ukpga/1998/42,,whole-act,text,SI,uksi/2008/1206,http://www.legislation.gov.uk/id/uksi/2008/1206,schedule-2-paragraph-2,true,http://www.legislation.gov.uk/id/ukpga/1998/42,"id=""schedule-2-paragraph-2-1-a-ii""> ii relevant parts of other legislation, codes of practice, national and local policy guidance, in particular the Children Act 1989, the Children Act 2004, the Human Rights Act 1998","agraph/2/1/a/ii"" id=""schedule-2-paragraph-2-1-a-ii"">
<Pnumber>ii</Pnumber>
<P4para>
<Text>relevant parts of other legislation, codes of practice, national and local policy guidance, in particular the Children Act 1989<FootnoteRef Ref=""f00006""/>, the Children Act 2004<FootnoteRef Ref=""f00007""/>, the Human Rights Act 1998<FootnoteRef Ref=""f00008""/> and the Mental Capacity Act 2005<FootnoteRef Ref=""f00009""/>;</Text>
</P4para></P4>
</P3para></P3>
<P3 DocumentURI=""http://www.legislation.gov.uk/uksi/2008/1206/schedule/2/paragraph/2/1/b/made"" IdURI=""http://www.legislation.gov.uk/id/uksi/2008/1206/sch"
WS-01,ukpga/1998/42,section-6-1,whole-act,text,SI,uksi/2008/2674,http://www.legislation.gov.uk/id/uksi/2008/2674,article-33,true,http://www.legislation.gov.uk/id/ukpga/1998/42,"id=""article-33-3-a""> a in bad faith, or b in contravention of section 6(1) of the Human Rights Act 1998","a>
<Text>in bad faith, or</Text>
</P3para>
</P3>
<P3 DocumentURI=""http://www.legislation.gov.uk/uksi/2008/2674/article/33/3/b/made"" IdURI=""http://www.legislation.gov.uk/id/uksi/2008/2674/article/33/3/b"" id=""article-33-3-b"">
<Pnumber>b</Pnumber>
<P3para>
<Text>in contravention of section 6(1) of the Human Rights Act 1998<FootnoteRef Ref=""f00012""/>.</Text>
</P3para>
</P3>
</P2para>
</P2>
</P1para>
</P1>
</P1group>
<P1group>
<Title>Transfer of data</Title>
<P1 DocumentURI=""http://www.legislation.gov.uk/uksi/2008/2674/article/34/made"" IdURI=""http://www.legislation.gov.uk/id/uksi/2008/2674/article/"
WS-01,ukpga/1998/42,,whole-act,text,SI,uksi/2008/2994,http://www.legislation.gov.uk/id/uksi/2008/2994,article-1,true,http://www.legislation.gov.uk/id/ukpga/1998/42,"IdURI=""http://www.legislation.gov.uk/id/uksi/2008/2994/article/1/2"" id=""article-1-2""> 2 In this Order, “the Act” means the Health and Social Care Act 2008. Appointed day for provisions relating to the Human Rights Act 1998","-2"">
<Pnumber>2</Pnumber>
<P2para>
<Text>In this Order, “<Abbreviation Expansion=""Health and Social Care Act 2008 c. 14"">the Act</Abbreviation>” means the Health and Social Care Act 2008.</Text>
</P2para>
</P2>
</P1para>
</P1>
</P1group>
<P1group>
<Title>Appointed day for provisions relating to the Human Rights Act 1998</Title>
<P1 DocumentURI=""http://www.legislation.gov.uk/uksi/2008/2994/article/2/made"" IdURI=""http://www.legislation.gov.uk/id/uksi/2008/2994/article/2"" id=""article-2"">
<Pnumber>2</Pnumber>
<P1para>
<P2 DocumentURI=""http://www.legislation.gov.uk/uksi/2008/2994/article/2/1/made"" "
WS-01,ukpga/1998/42,,whole-act,text,SI,uksi/2008/2994,http://www.legislation.gov.uk/id/uksi/2008/2994,article-3,true,http://www.legislation.gov.uk/id/ukpga/1998/42,order made under the Health and Social Care Act 2008 (“the Act”). Article 2 brings into force on 1st December 2008 section 145 of the Act which makes the provision of certain accommodation and care in a care home a function of a public nature for the purposes of the Human Rights Act 1998,"commencement order made under the Health and Social Care Act 2008 (“the Act”).</Text></P>
<P><Text>Article 2 brings into force on 1st December 2008 section 145 of the Act which makes the provision of certain accommodation and care in a care home a function of a public nature for the purposes of the Human Rights Act 1998. Section 145 is not brought into force in relation to adult placement carers within the meaning of regulation 46 of the Care Homes (Wales) Regulations 2002.</Text></P>
<P><Text>Article 3 brings into force—</Text></P>
<P><Text>On 1st December 2008, section 155 of the Act which a"
WS-01,ukpga/1998/42,section-6-1,whole-act,markup,SI,uksi/2008/3122,http://www.legislation.gov.uk/id/uksi/2008/3122,schedule-paragraph-6,true,http://www.legislation.gov.uk/id/ukpga/1998/42,“or” preceding it. 6 In section 961(3) (extent of exemption from liability in damages) for “section 6(1) of the Human Rights Act 1998 (c 42),"on.gov.uk/uksi/2008/3122/schedule/paragraph/6/made"" IdURI=""http://www.legislation.gov.uk/id/uksi/2008/3122/schedule/paragraph/6"" id=""schedule-paragraph-6"">
<Pnumber>6</Pnumber>
<P1para>
<Text>In section 961(3) (extent of exemption from liability in damages) for “section 6(1) of the Human Rights Act <Citation URI=""http://www.legislation.gov.uk/id/ukpga/1998/42"" id=""c00002"" Class=""UnitedKingdomPublicGeneralAct"" Year=""1998"" Number=""0042"">1998 (c 42)</Citation>” substitute “section 6(1) of the Human Rights Act 2001 (an Act of Tynwald: c 1)”.</Text>
</P1para>
</P1>
<P1 DocumentURI=""http://www.legis"
WS-01,ukpga/1998/42,section-6-1,whole-act,text,SI,uksi/2008/3122,http://www.legislation.gov.uk/id/uksi/2008/3122,schedule-paragraph-6,true,http://www.legislation.gov.uk/id/ukpga/1998/42,(b) and the word “or” preceding it. 6 In section 961(3) (extent of exemption from liability in damages) for “section 6(1) of the Human Rights Act 1998,"p://www.legislation.gov.uk/uksi/2008/3122/schedule/paragraph/6/made"" IdURI=""http://www.legislation.gov.uk/id/uksi/2008/3122/schedule/paragraph/6"" id=""schedule-paragraph-6"">
<Pnumber>6</Pnumber>
<P1para>
<Text>In section 961(3) (extent of exemption from liability in damages) for “section 6(1) of the Human Rights Act <Citation URI=""http://www.legislation.gov.uk/id/ukpga/1998/42"" id=""c00002"" Class=""UnitedKingdomPublicGeneralAct"" Year=""1998"" Number=""0042"">1998 (c 42)</Citation>” substitute “section 6(1) of the Human Rights Act 2001 (an Act of Tynwald: c 1)”.</Text>
</P1para>
</P1>
<P1 DocumentURI="
WS-01,ukpga/1998/42,section-6,whole-act,text,SI,uksi/2008/3132,http://www.legislation.gov.uk/id/uksi/2008/3132,article-3,true,http://www.legislation.gov.uk/id/ukpga/1998/42,"have been in the care of a public authority, or have been provided with accommodation by a public authority in order to secure their well-being; “public authorities” means each public authority within the meaning of section 6 of the Human Rights Act 1998","Item>
<Para><Text>have been provided with accommodation by a public authority in order to secure their well-being;</Text></Para>
</ListItem>
</OrderedList>
</Para>
</ListItem>
<ListItem>
<Para><Text>“<Term>public authorities</Term>” means each public authority within the meaning of section 6 of the Human Rights Act 1998, apart from courts or tribunals;</Text>
</Para>
</ListItem>
<ListItem>
<Para><Text>“<Term>social care services</Term>” means any of the following provided in connection with the well-being of any person: residential or non-residential care services; advice, counselling or advoc"
WS-01,ukpga/1998/42,section-1,whole-act,text,SI,uksi/2008/3249,http://www.legislation.gov.uk/id/uksi/2008/3249,schedule-paragraph-5,true,http://www.legislation.gov.uk/id/ukpga/1998/42,"id=""schedule-paragraph-5-4""> 4 Compensation is payable in respect of a person’s consequential rights only if such compensation is required to be paid to comply with the Convention rights (within the meaning given by section 1 of the Human Rights Act 1998","008/3249/schedule/paragraph/5/4"" id=""schedule-paragraph-5-4"">
<Pnumber>4</Pnumber>
<P2para>
<Text>Compensation is payable in respect of a person’s consequential rights only if such compensation is required to be paid to comply with the Convention rights (within the meaning given by section 1 of the Human Rights Act 1998<FootnoteRef Ref=""f00004""/>).</Text>
</P2para>
</P2>
</P1para>
</P1>
</P1group>
</Part>
<Part DocumentURI=""http://www.legislation.gov.uk/uksi/2008/3249/schedule/part/3/made"" IdURI=""http://www.legislation.gov.uk/id/uksi/2008/3249/schedule/part/3"" NumberOfProvisions=""3"" id=""schedu"
WS-01,ukpga/1998/42,section-6,whole-act,text,SI,uksi/2008/532,http://www.legislation.gov.uk/id/uksi/2008/532,schedule-paragraph-4,true,http://www.legislation.gov.uk/id/ukpga/1998/42,the appeal panel may have under Part 4 of the Equality Act 2006; vii the effect of section 6 of the Human Rights Act 1998,"
</P4para></P4>
<P4 DocumentURI=""http://www.legislation.gov.uk/uksi/2008/532/schedule/paragraph/4/1/b/vii/made"" IdURI=""http://www.legislation.gov.uk/id/uksi/2008/532/schedule/paragraph/4/1/b/vii"" id=""schedule-paragraph-4-1-b-vii"">
<Pnumber>vii</Pnumber>
<P4para>
<Text>the effect of section 6 of the Human Rights Act 1998<FootnoteRef Ref=""f00011""/> (acts of public authorities unlawful if not compatible with certain human rights) and the need to act compatibly with human rights protected by that Act; and</Text>
</P4para></P4>
<P4 DocumentURI=""http://www.legislation.gov.uk/uksi/2008/532/schedule/p"
WS-01,ukpga/1998/42,,whole-act,enabling,SI,uksi/2008/539,http://www.legislation.gov.uk/id/uksi/2008/539,,true,http://www.legislation.gov.uk/id/ukpga/1998/42,that the nature of the information shared pursuant to either of those articles is such that there are likely to be circumstances in which it can be shared without breaching Convention rights (within the meaning of the Human Rights Act 1998,"urposes, police purposes or Revenue and Customs purposes and that the nature of the information shared pursuant to either of those articles is such that there are likely to be circumstances in which it can be shared without breaching Convention rights (within the meaning of the Human Rights Act 1998<FootnoteRef Ref=""f00002""/>).</Text></Para>
</EnactingText>"
WS-01,ukpga/1998/42,,whole-act,markup,SI,uksi/2008/680,http://www.legislation.gov.uk/id/uksi/2008/680,schedule-7-paragraph-10,true,http://www.legislation.gov.uk/id/ukpga/1998/42,"Relations Act 2004 (an Act of Tynwald) (public authorities: general statutory duty);”. 3 In subsection (1)(c), for “Human Rights Act 1998 (c.42)","P2para>
</P2>
<P2 DocumentURI=""http://www.legislation.gov.uk/uksi/2008/680/schedule/7/paragraph/10/3/made"" IdURI=""http://www.legislation.gov.uk/id/uksi/2008/680/schedule/7/paragraph/10/3"" id=""schedule-7-paragraph-10-3"">
<Pnumber>3</Pnumber>
<P2para>
<Text>In subsection (1)(c), for “Human Rights Act <Citation URI=""http://www.legislation.gov.uk/id/ukpga/1998/42"" id=""c00002"" Class=""UnitedKingdomPublicGeneralAct"" Year=""1998"" Number=""0042"">1998 (c.42)</Citation>” substitute “Human Rights Act 2001 (an Act of Tynwald)<FootnoteRef Ref=""f00132""/>”.</Text>
</P2para>
</P2>
<P2 DocumentURI=""http://www.leg"
WS-01,ukpga/1998/42,,whole-act,text,SI,uksi/2008/680,http://www.legislation.gov.uk/id/uksi/2008/680,schedule-7-paragraph-10,true,http://www.legislation.gov.uk/id/ukpga/1998/42,"In subsection (1)(d) and (g), for “United Kingdom” substitute “Isle of Man”. 5 In subsection (1)(g), for “ Human Rights Act 1998","f Man”.</Text>
</P2para>
</P2>
<P2 DocumentURI=""http://www.legislation.gov.uk/uksi/2008/680/schedule/7/paragraph/10/5/made"" IdURI=""http://www.legislation.gov.uk/id/uksi/2008/680/schedule/7/paragraph/10/5"" id=""schedule-7-paragraph-10-5"">
<Pnumber>5</Pnumber>
<P2para>
<Text>In subsection (1)(g), for “Human Rights Act 1998” substitute “Human Rights Act 2001 (an Act of Tynwald)”.</Text>
</P2para>
</P2>
<P2 DocumentURI=""http://www.legislation.gov.uk/uksi/2008/680/schedule/7/paragraph/10/6/made"" IdURI=""http://www.legislation.gov.uk/id/uksi/2008/680/schedule/7/paragraph/10/6"" id=""schedule-7-paragraph"
WS-01,ukpga/1998/42,,whole-act,text,SI,uksi/2008/680,http://www.legislation.gov.uk/id/uksi/2008/680,schedule-7-paragraph-10,true,http://www.legislation.gov.uk/id/ukpga/1998/42,"1 or 2 of the Race Relations Act 2004 (an Act of Tynwald) (public authorities: general statutory duty);”. 3 In subsection (1)(c), for “ Human Rights Act 1998","uty);”.</Text>
</P2para>
</P2>
<P2 DocumentURI=""http://www.legislation.gov.uk/uksi/2008/680/schedule/7/paragraph/10/3/made"" IdURI=""http://www.legislation.gov.uk/id/uksi/2008/680/schedule/7/paragraph/10/3"" id=""schedule-7-paragraph-10-3"">
<Pnumber>3</Pnumber>
<P2para>
<Text>In subsection (1)(c), for “Human Rights Act <Citation URI=""http://www.legislation.gov.uk/id/ukpga/1998/42"" id=""c00002"" Class=""UnitedKingdomPublicGeneralAct"" Year=""1998"" Number=""0042"">1998 (c.42)</Citation>” substitute “Human Rights Act 2001 (an Act of Tynwald)<FootnoteRef Ref=""f00132""/>”.</Text>
</P2para>
</P2>
<P2 DocumentUR"
WS-01,ukpga/1998/42,,whole-act,markup,SI,uksi/2008/680,http://www.legislation.gov.uk/id/uksi/2008/680,schedule-7-paragraph-33,true,http://www.legislation.gov.uk/id/ukpga/1998/42,ii before “United Kingdom” insert “Isle of Man or the”; iii for “Human Rights Act 1998 (c.42),"
</P4para></P4>
<P4 DocumentURI=""http://www.legislation.gov.uk/uksi/2008/680/schedule/7/paragraph/33/2/b/iii/made"" IdURI=""http://www.legislation.gov.uk/id/uksi/2008/680/schedule/7/paragraph/33/2/b/iii"" id=""schedule-7-paragraph-33-2-b-iii"">
<Pnumber>iii</Pnumber>
<P4para>
<Text>for “Human Rights Act <Citation URI=""http://www.legislation.gov.uk/id/ukpga/1998/42"" id=""c00004"" Class=""UnitedKingdomPublicGeneralAct"" Year=""1998"" Number=""0042"">1998 (c.42)</Citation>” substitute “Human Rights Act 2001 (an Act of Tynwald)”.</Text>
</P4para></P4>
</P3para></P3>
</P2para>
</P2>
<P2 DocumentURI=""http://www."
WS-01,ukpga/1998/42,,whole-act,text,SI,uksi/2008/680,http://www.legislation.gov.uk/id/uksi/2008/680,schedule-7-paragraph-33,true,http://www.legislation.gov.uk/id/ukpga/1998/42,ii before “United Kingdom” insert “Isle of Man or the”; iii for “ Human Rights Act 1998,"n or the”;</Text>
</P4para></P4>
<P4 DocumentURI=""http://www.legislation.gov.uk/uksi/2008/680/schedule/7/paragraph/33/2/b/iii/made"" IdURI=""http://www.legislation.gov.uk/id/uksi/2008/680/schedule/7/paragraph/33/2/b/iii"" id=""schedule-7-paragraph-33-2-b-iii"">
<Pnumber>iii</Pnumber>
<P4para>
<Text>for “Human Rights Act <Citation URI=""http://www.legislation.gov.uk/id/ukpga/1998/42"" id=""c00004"" Class=""UnitedKingdomPublicGeneralAct"" Year=""1998"" Number=""0042"">1998 (c.42)</Citation>” substitute “Human Rights Act 2001 (an Act of Tynwald)”.</Text>
</P4para></P4>
</P3para></P3>
</P2para>
</P2>
<P2 Documen"
WS-01,ukpga/1998/42,,whole-act,text,SI,uksi/2008/680,http://www.legislation.gov.uk/id/uksi/2008/680,schedule-8-paragraph-1,true,http://www.legislation.gov.uk/id/ukpga/1998/42,"a omit “or an official of the Secretary of State”; b in paragraph (b), for “ Human Rights Act 1998","f State”;</Text>
</P3para></P3>
<P3 DocumentURI=""http://www.legislation.gov.uk/uksi/2008/680/schedule/8/paragraph/1/6/b/made"" IdURI=""http://www.legislation.gov.uk/id/uksi/2008/680/schedule/8/paragraph/1/6/b"" id=""schedule-8-paragraph-1-6-b"">
<Pnumber>b</Pnumber>
<P3para>
<Text>in paragraph (b), for “Human Rights Act <Citation URI=""http://www.legislation.gov.uk/id/ukpga/1998/42"" id=""c00005"" Class=""UnitedKingdomPublicGeneralAct"" Year=""1998"" Number=""0042"">1998 (c.42)</Citation>” substitute “Human Rights Act 2001 (an Act of Tynwald)”.</Text>
</P3para></P3>
</P2para>
</P2>
<P2 DocumentURI=""http://ww"
WS-01,ukpga/1998/42,,whole-act,markup,SI,uksi/2008/680,http://www.legislation.gov.uk/id/uksi/2008/680,schedule-8-paragraph-1,true,http://www.legislation.gov.uk/id/ukpga/1998/42,"a omit “or an official of the Secretary of State”; b in paragraph (b), for “Human Rights Act 1998 (c.42)","</P3para></P3>
<P3 DocumentURI=""http://www.legislation.gov.uk/uksi/2008/680/schedule/8/paragraph/1/6/b/made"" IdURI=""http://www.legislation.gov.uk/id/uksi/2008/680/schedule/8/paragraph/1/6/b"" id=""schedule-8-paragraph-1-6-b"">
<Pnumber>b</Pnumber>
<P3para>
<Text>in paragraph (b), for “Human Rights Act <Citation URI=""http://www.legislation.gov.uk/id/ukpga/1998/42"" id=""c00005"" Class=""UnitedKingdomPublicGeneralAct"" Year=""1998"" Number=""0042"">1998 (c.42)</Citation>” substitute “Human Rights Act 2001 (an Act of Tynwald)”.</Text>
</P3para></P3>
</P2para>
</P2>
<P2 DocumentURI=""http://www.legislation.gov"
WS-01,ukpga/1998/42,section-1,whole-act,text,SI,uksi/2008/718,http://www.legislation.gov.uk/id/uksi/2008/718,schedule-paragraph-5,true,http://www.legislation.gov.uk/id/ukpga/1998/42,"id=""schedule-paragraph-5-4""> 4 Compensation is payable in respect of a person’s consequential rights only if such compensation is required to be paid to comply with the Convention rights (within the meaning given by section 1 of the Human Rights Act 1998","2008/718/schedule/paragraph/5/4"" id=""schedule-paragraph-5-4"">
<Pnumber>4</Pnumber>
<P2para>
<Text>Compensation is payable in respect of a person’s consequential rights only if such compensation is required to be paid to comply with the Convention rights (within the meaning given by section 1 of the Human Rights Act 1998<FootnoteRef Ref=""f00004""/>).</Text>
</P2para>
</P2>
</P1para>
</P1>
</P1group>
<P1group>
<Title>Valuation assumptions</Title>
<P1 DocumentURI=""http://www.legislation.gov.uk/uksi/2008/718/schedule/paragraph/6/made"" IdURI=""http://www.legislation.gov.uk/id/uksi/2008/718/schedule/p"
WS-01,ukpga/1998/42,,whole-act,text,SI,uksi/2008/82,http://www.legislation.gov.uk/id/uksi/2008/82,article-3,true,http://www.legislation.gov.uk/id/ukpga/1998/42,3 A police authority shall monitor the performance of the police force maintained for its area in— a complying with the duties imposed on that force by the Human Rights Act 1998,"olice force maintained for its area in—</Text>
<P3 DocumentURI=""http://www.legislation.gov.uk/uksi/2008/82/article/3/a/made"" IdURI=""http://www.legislation.gov.uk/id/uksi/2008/82/article/3/a"" id=""article-3-a"">
<Pnumber>a</Pnumber>
<P3para>
<Text>complying with the duties imposed on that force by the Human Rights Act 1998<FootnoteRef Ref=""f00003""/>; and</Text>
</P3para></P3>
<P3 DocumentURI=""http://www.legislation.gov.uk/uksi/2008/82/article/3/b/made"" IdURI=""http://www.legislation.gov.uk/id/uksi/2008/82/article/3/b"" id=""article-3-b"">
<Pnumber>b</Pnumber>
<P3para>
<Text>carrying out any plan issu"
